id,name,flag,vessel_type_id,imo,call_sign,bruttotons,length_overall,vessel_status_id,checked,in_zone
7233,SHUN ZE 811,CN,5,9909508.0,BZU4X,1096.0,62.0,1,False,False
7234,SHUN ZE 83,CN,5,9870496.0,BZUJ9,1357.0,67.0,1,False,False
7235,SHUN ZE 836,CN,5,8776019.0,BZZT9,1408.0,68.0,3,False,False
7236,SHUN ZE 85,CN,5,9909455.0,BZU1X,1096.0,62.0,1,False,False
7237,SHUN ZE 86,CN,5,9870501.0,BZUK2,1357.0,67.0,1,False,False
7238,SHUN ZE 87,CN,5,8774750.0,BZ8VN,946.0,60.0,1,False,False
7239,SHUN ZE 881,CN,5,8775352.0,BCFG1,764.0,51.0,1,False,False
7240,SHUN ZE 882,CN,5,8775364.0,BCFG2,765.0,51.0,1,False,False
7241,SHUN ZE 98,CN,5,9866885.0,BZUJ8,725.0,54.0,1,False,False
7243,SU YUAN YU 6,CN,5,8530051.0,BZV5S,963.0,60.0,1,False,False
7244,SU YUAN YU 9,CN,5,8782836.0,BZU9K,949.0,60.0,1,False,False
7245,TAI XING 1,CN,5,8776485.0,BZTV5,1491.0,68.0,1,False,False
7247,TAO YUAN 605,CN,5,9865647.0,BZU1S,741.0,53.0,1,False,False
7248,TAO YUAN 607,CN,5,9866330.0,BZU3S,741.0,53.0,1,False,False
7249,HUA YING 821,CN,5,9866342.0,BZU4S,741.0,53.0,1,False,False
7250,Zhou Pu 5,CN,5,9883297.0,BZU9S,967.0,60.0,1,False,False
7251,TIAN SHUN,CN,5,8786026.0,BZVU,989.0,65.0,1,False,False
7252,Zhou Pu 668,CN,5,9898670.0,BZUE,973.0,60.0,1,False,False
7253,Zhou Pu 806,CN,5,9821550.0,BZV5X,716.0,53.0,1,False,False
7254,Zhou Pu 98,CN,5,8780046.0,BZV5U,654.0,52.0,1,False,False
7255,Zhou Yu 5,CN,5,8708294.0,BZ6UU,1096.0,64.0,4,False,False
7256,Zhou Yu 6,CN,5,8911047.0,BZ7UU,980.0,60.0,3,False,False
7257,TIAN XIANG 57,CN,5,8668896.0,BZTV7,1596.0,69.0,1,False,False
7258,Zhou Yu 7,CN,5,8775170.0,BZV6N,586.0,61.0,1,False,False
7259,Zhou Yu 8,CN,5,8775182.0,BZV7N,586.0,61.0,1,False,False
7260,TIAN XIANG 58,CN,5,8668901.0,BZTV8,1596.0,69.0,1,False,False
7261,Zhou Yu 901,CN,5,8775156.0,BZU7C,586.0,45.0,1,False,False
7262,Zhou Yu 901,CN,5,8775168.0,BZU8C,586.0,45.0,1,False,False
7263,Zhou Yu 905,CN,5,9819569.0,BZW9D,551.0,45.0,1,False,False
7264,Zhou Yu 906,CN,5,9819571.0,BZW1E,551.0,45.0,1,False,False
7265,Zhou Yu 907,CN,5,9819583.0,BZW2E,551.0,45.0,1,False,False
7266,Zhou Yu 908,CN,5,9819595.0,BZW3E,551.0,45.0,1,False,False
7267,Zhou Yu 915,CN,5,9819600.0,BZW4E,551.0,45.0,1,False,False
7268,Zhou Yu 916,CN,5,9819612.0,BZW5E,551.0,45.0,1,False,False
7269,Zhou Yu Er Hao,CN,5,8774877.0,BKUV8,1194.0,65.0,1,False,False
7270,Zhou Yu Yi Hao,CN,5,8774865.0,BKUU8,1198.0,68.0,1,False,False
7271,ZHOU YU 917,CN,5,9888235.0,Unknown,555.0,45.0,1,False,False
7272,ZHOU YU 918,CN,5,9888247.0,BZUS8,555.0,45.0,1,False,False
7273,ZHOU YU 919,CN,5,9888417.0,BZUS9,555.0,45.0,1,False,False
7274,ZHOU YU 920,CN,5,9888259.0,BZUS,555.0,45.0,1,False,False
7275,ZHOU YU 921,CN,5,9888261.0,BZUS2,555.0,45.0,1,False,False
7276,ZHOU YU 922,CN,5,9888431.0,BZUS3,555.0,45.0,1,False,False
7277,ZHOU YU 925,CN,5,9929778.0,BZW5X,562.0,45.0,1,False,False
7278,ZHOU YU 926,CN,5,9929780.0,BZW6X,562.0,45.0,1,False,False
7279,ZHOU YU 927,CN,5,9929792.0,BZW7X,562.0,45.0,1,False,False
7280,Zhou Hong Yuan 16,CN,5,8782769.0,BZ6VM,731.0,53.0,1,False,False
7281,ZHOU YU 928,CN,5,9929807.0,BZW8X,562.0,45.0,1,False,False
7282,Zhou Hong Yuan 7,CN,5,8782783.0,BZ5VM,731.0,53.0,1,False,False
7283,Zhou Pu 818,CN,5,9904625.0,BZU5X,1003.0,60.0,1,False,False
7284,ZHOU YU 929,CN,5,9929637.0,BZW9X,562.0,45.0,1,False,False
7285,ZHOU YU 930,CN,5,9929649.0,BZW1Y,562.0,45.0,1,False,False
7288,Haerang 101,KR,5,8827882.0,6KCB9,397.0,51.0,1,False,False
7289,Agnes 101,KR,5,9021588.0,DTBS3,659.0,62.0,1,False,False
7290,Agnes 107,KR,5,8320353.0,DTBR6,485.0,51.0,1,False,False
7291,Agnes 108,KR,5,8404379.0,DTBR8,485.0,50.0,1,False,False
7292,Agnes 110,KR,5,9897078.0,6KSM,1336.0,66.0,1,False,False
7299,BADA NO. 103,KR,5,8703488.0,DTBT8,349.0,64.0,1,False,False
7300,EUN HAE NO. 101,KR,5,7923847.0,DTBN5,736.0,52.0,1,False,False
7301,Kumyang No. 103,KR,5,8804282.0,6KMD,349.0,69.0,1,False,False
7302,KUM YANG NO. 105,KR,5,9929467.0,6KSQ,1337.0,73.0,1,False,False
7303,107 EUN HAE,KR,5,8712659.0,6KCD6,349.0,63.0,1,False,False
7304,Eun Hae No. 108,KR,5,8708165.0,DTBU9,349.0,59.0,1,False,False
7305,Een Hae No. 109,KR,5,8609670.0,6KCD3,307.0,60.0,1,False,False
7307,Eun Jin No. 21,KR,5,9929479.0,6KSS,1337.0,66.0,1,False,False
7308,Hae In No. 27,KR,5,8706832.0,6KCD,349.0,64.0,1,False,False
7309,Dong Il No. 5,KR,5,9033763.0,DTAU2,1028.0,60.0,1,False,False
7310,DAE YANG NO. 7,KR,5,7408299.0,6MXF,718.0,49.0,1,False,False
7311,SEUNG JIN 801,KR,5,9897080.0,6KSO,1336.0,66.0,1,False,False
7312,TONG YOUNG NO. 805,KR,5,9929481.0,6KSR,1336.0,66.0,1,False,False
7313,Sae In No. 1,KR,5,9041992.0,DTZJ,794.0,62.0,1,False,False
7314,Amor No. 703,KR,5,8708074.0,DTBY6,1105.0,70.0,1,False,False
7315,SAE IN NO. 5,KR,5,8708141.0,DTBY7,1096.0,70.0,1,False,False
7316,Sae In No. 7,KR,5,9042051.0,6LRR,794.0,62.0,1,False,False
7317,SAE IN NO. 9,KR,5,8827583.0,6MOR,951.0,63.0,1,False,False
7322,SKYMAX 101,KR,5,8662828.0,6KCC6,1402.0,65.0,1,False,False
7332,Santa Maria,NZ,5,8542523.0,ZM2781,50.0,16.0,4,False,False
7333,Sarda,NZ,5,8538156.0,ZMG3161,80.0,20.0,1,False,False
7602,"Kagoshima Prefecture, Toshima-mura",JP,5,9931276.0,7KKX,697.0,59.0,1,False,False
7604,KOTOSHIRO MARU NO. 58,JP,5,9942782.0,7KKT,495.0,51.0,1,False,False
7605,RYOYOSHIMARU NO. 1,JP,5,9918509.0,7KKJ,495.0,50.0,1,False,False
7606,KESEN MARU,JP,5,9966647.0,7KMI,240.0,32.0,1,False,False
7607,HAYAMA MARU,JP,5,9933145.0,7KJP,149.0,32.0,1,False,False
7609,Gerda,RU,5,8864361.0,UBSU6,187.0,32.0,1,False,False
7652,Shoei Maru No. 38,JP,5,9105164.0,JILY,498.0,56.2,1,False,False
7692,XING HUA SHENG NO. 686,TW,5,8682086.0,BI2602,960.0,73.0,1,False,False
7693,XING HUA SHENG NO. 669,TW,5,8682074.0,BI2609,960.0,73.0,1,False,False
7694,XING HUA SHENG NO. 616,TW,5,8682062.0,BI2600,962.0,73.0,1,False,False
7697,WIN FAR YU NO. 2,TW,5,9844411.0,BI2135,1235.0,75.0,1,False,False
7699,Irbis,RU,5,9279501.0,UBAT7,586.0,56.0,1,False,False
7794,Koreiz,UA,5,8129785.0,UUAS6,968.0,59.0,1,False,False
7878,Don Francisco I,AR,5,8910964.0,LW4975,968.0,69.59,1,False,False
7882,Maria Vidal,FR,5,9160645.0,FIFF,244.0,29.0,1,False,False
7885,Farelo II,ES,5,8691752.0,EA5026,112.0,23.0,1,False,False
7903,Monte Mazanteu,GB,5,9014523.0,MRQT2,200.0,27.3,1,False,False
7904,Gure Andre,FR,5,7503013.0,FZSV,336.0,35.0,1,False,False
7906,Nuevo San Juan,ES,5,8733720.0,EACT,299.0,31.0,3,False,False
8370,Austral Odyssey,AU,5,1040746.0,VZAP,1.0,70.0,1,False,False
8389,YUGO-VOSTOCK 3,RU,5,8509870.0,UGIQ,708.0,55.0,1,False,False
8390,YUGO-VOSTOK 5,RU,5,9133381.0,UHLR,743.0,58.0,1,False,False
8498,Aries,CN,5,,Unknown,1.0,26.0,3,False,False
8557,Navegantes II,AR,5,8614326.0,LW2857,636.0,67.11,1,False,False
8558,Navegantes III,AR,5,8708098.0,LW2821,1003.0,71.0,1,False,False
8559,Scirocco,AR,5,8703490.0,LW4665,893.0,67.87,1,False,False
8621,Ocean Wanderer,ZA,5,9819234.0,ZR9554,129.0,23.0,1,False,False
8768,Hai Xing 716,CN,5,8654182.0,BZ8VG,299.0,36.3,1,False,False
8812,Ubuntu,ZA,5,7385253.0,ZR5918,195.0,27.73,1,False,False
8813,Ruey I Shyang No. 102,TW,5,8749482.0,BG3691,196.0,48.0,1,False,False
8814,Yun Mao No. 102,TW,5,9889203.0,BH3519,282.0,39.0,1,False,False
8815,Ruey I Shyang No. 106,TW,5,9743954.0,BH3430,263.0,38.0,1,False,False
8816,Ruey I Shyang No. 101,TW,5,8749470.0,BG3690,191.0,38.0,1,False,False
8817,Ruey I Shyang No. 103,TW,5,,BH3423,1.0,38.0,1,False,False
8818,Yun Mao No. 1,TW,5,9876581.0,BH3507,282.0,46.0,1,False,False
8819,Sae In Victor,KR,5,9230646.0,DTBX5,647.0,46.0,1,False,False
8821,Hau Shen No. 236,TW,5,8676271.0,BH3300,487.0,53.0,1,False,False
8822,Madre Josefa Uno,ES,5,9163374.0,EANV,239.0,30.0,1,False,False
8824,Rigel 4,ZA,5,8001359.0,ZR3688,562.0,40.0,1,False,False
10023,Alpha Crux,RU,5,9024621.0,UBLZ7,946.0,50.0,1,False,False
10056,Orion 5,AR,5,8717051.0,LW8724,588.0,70.7,1,False,False
10064,Orion 3,AR,5,8708177.0,LW8734,666.0,68.0,1,False,False
10071,Hoyo Maru. 37,AR,5,8713407.0,LW4638,564.0,70.11,1,False,False
10072,Soho Maru No. 58,AR,5,8804024.0,LW4639,1096.0,71.3,1,False,False
10080,Mys Velikan,RU,5,9206152.0,UBQM6,767.0,56.17,1,False,False
10082,Cap Horn I,FR,5,9246968.0,FQBI,1295.0,55.49,1,False,False
10083,Osiris II,FR,5,9246970.0,FQBU,1295.0,55.49,4,False,False
10094,Oryong No. 756,AR,5,7417874.0,LW3056,372.0,55.66,1,False,False
10119,Win Far Hui No. 6,TW,5,9741853.0,BI2637,998.0,80.0,1,False,False
10120,Dong Il No. 7,KR,5,8910952.0,6MWW,985.0,69.59,1,False,False
10121,Jai Fa No. 2,TW,5,8684905.0,BI2626,998.0,66.0,1,False,False
10122,Jai Fa No. 8,TW,5,9766712.0,BI2652,998.0,72.0,1,False,False
10123,Ming Man,TW,5,8676661.0,BL2198,1071.0,56.0,1,False,False
10124,Shuenn Man No. 626,TW,5,8676673.0,BL2610,1124.0,75.0,4,False,False
10125,Jyi Yang,TW,5,9769001.0,BL2171,1169.0,70.0,1,False,False
10126,Lian Rong,TW,5,8665155.0,BI2183,1177.0,75.0,1,False,False
10127,Win Far Yang No. 1,TW,5,9890513.0,BL2153,1273.0,76.0,1,False,False
10129,Miura Maru,AR,5,7126530.0,LW8175,425.0,53.0,1,False,False
10130,Victoria II,AR,5,8612574.0,LW6554,116.0,28.25,1,False,False
10156,Juliana,AR,5,7362964.0,LW8045,905.0,64.7,3,False,False
10162,Zhou Yu 10,AR,5,8775209.0,LW3582,989.0,66.0,1,False,False
10163,Zhou Yu 9,AR,5,8775194.0,LW3578,989.0,66.0,1,False,False
10164,Xin Shi Ji 98,AR,5,8703799.0,LW3361,975.0,68.81,1,False,False
10165,Xin Shi Ji 88,AR,5,8514617.0,LW3456,797.0,66.2,1,False,False
10166,Xin Shi Ji 89,AR,5,8692720.0,LW3071,1010.0,69.0,1,False,False
10167,Xin Shin Xi 91,AR,5,8692732.0,LW3152,1010.0,69.0,1,False,False
10168,Xin Shi Ji 92,AR,5,8692744.0,LW3171,1010.0,69.0,1,False,False
10169,Xin Shi Ji 99,AR,5,8708309.0,LW3455,959.0,69.3,3,False,False
10170,Xin Shi Ji 95,AR,5,8692756.0,LW3168,1010.0,69.0,1,False,False
10171,Domaio,AR,5,8614871.0,LW9819,878.0,68.0,1,False,False
10172,Patagonia Blues,AR,5,8713067.0,LW8731,868.0,66.02,1,False,False
10173,Angelus,AR,5,7417927.0,LW3283,383.0,55.0,3,False,False
10174,Millennium,AR,5,7114238.0,LW9494,439.0,57.05,3,False,False
10179,Natalia,AR,5,8713275.0,LW8228,1016.0,70.69,1,False,False
10180,Nanina,AR,5,8656544.0,LW4726,1122.0,72.08,1,False,False
10183,Miss Patagonia,AR,5,8904331.0,LW7953,140.0,29.0,1,False,False
10185,Xin Shi Dai No 28,AR,5,8703505.0,LW8735,509.0,67.87,1,False,False
10186,Taisei Maru No. 8,AR,5,8703531.0,LW9578,950.0,71.0,1,False,False
10187,Pedrito,AR,5,8903686.0,LW8416,518.0,39.0,1,False,False
10188,San Juan B,AR,5,8903698.0,LW8527,518.0,39.0,1,False,False
10200,Asudepes II,AR,5,8698188.0,LW9557,406.0,56.0,3,False,False
10206,Arbumasa XXVII,AR,5,8903961.0,LW3948,655.0,71.0,1,False,False
10207,Hua I 616,AR,5,8692718.0,LW6528,538.0,55.0,1,False,False
10208,Vieirasa 18,AR,5,8712673.0,LW3718,999.0,70.0,1,False,False
10209,Puente Valdes,AR,5,8995031.0,LW7152,716.0,59.0,1,False,False
10212,Arbumasa XXVIII,AR,5,8707850.0,LW5858,579.0,69.0,1,False,False
10216,Estrelle no. 6,AR,5,7036113.0,LW8591,572.0,59.0,1,False,False
10220,Arbumasa XXIX,AR,5,8708270.0,LW9577,584.0,69.0,1,False,False
10222,Vieirasa 17,AR,5,8515116.0,LW3317,746.0,61.0,1,False,False
10224,Don Luis 1,AR,5,8708282.0,LW9090,1001.0,69.0,1,False,False
10225,Lu Qing Yuan Yu 287,AR,5,9885960.0,LW3867,1451.0,68.0,1,False,False
10227,Hua Feng 801,AR,5,9818565.0,LW2656,857.0,66.0,1,False,False
10233,Minta,AR,5,8713079.0,LW9667,877.0,66.0,1,False,False
10235,Lu Qing Yuan Yu 286,AR,5,9885958.0,LW3866,1451.0,68.0,1,False,False
10236,Aurora,AR,5,8706947.0,LW6777,995.0,70.0,1,False,False
10241,Tae Baek No. 606,AR,5,8827569.0,LW9043,435.0,60.0,1,False,False
10243,Xin Shi Ji 30,AR,5,9862334.0,LW3723,1588.0,87.0,1,False,False
10245,Sur Este No. 502,AR,5,7904451.0,LW4645,695.0,59.0,1,False,False
10248,Hu Yu 961,AR,5,8698437.0,LW4855,815.0,66.0,1,False,False
10249,Esamar No. 4,AR,5,7114226.0,LW9404,439.0,57.0,3,False,False
10250,Chokyo Maru No. 18,AR,5,8712726.0,LW4693,1020.0,71.0,1,False,False
10251,Esperanza 909,AR,5,8782044.0,LW5909,1131.0,74.0,1,False,False
10255,Hu Yu 907,AR,5,8649565.0,LW3246,1122.0,67.0,1,False,False
10274,Xin Shi Ji 26,AR,5,9862322.0,LW3722,1590.0,78.0,1,False,False
10275,Lu Qing Yuan Yu 277,AR,5,9874026.0,LW4599,1462.0,68.0,3,False,False
10278,Hua Feng 802,AR,5,9818553.0,LW2508,857.0,66.0,1,False,False
10280,Huyu 906,AR,5,8614883.0,LW3015,894.0,68.0,1,False,False
10320,Don F,EC,5,8921406.0,HC6655,1185.0,65.0,4,False,False
10494,El Ghauba 1,MR,5,8805937.0,5TACF,1.0,28.48,3,False,False
10495,Fu Yuan Yu 966,CN,5,8773005.0,Unknown,298.0,45.0,1,False,False
10511,Iribar Zulaika,ES,5,9154373.0,EANS,252.0,36.0,1,False,False
10512,Haixin 30,CN,5,9948932.0,BZV5E,364.0,42.0,4,False,False
10513,Haixin 23,CN,5,8587250.0,BZTB3,295.0,20.0,4,False,False
10514,Haixin 24,CN,5,8587262.0,BZTB4,295.0,28.0,1,False,False
10515,Haixin 26,CN,5,8587274.0,BZTB6,295.0,26.0,1,False,False
10516,Haixin 25,CN,5,8587286.0,BZTB5,295.0,26.0,3,False,False
10517,Haixin 27,CN,5,8587298.0,BZTB7,295.0,26.0,1,False,False
10518,Haixin 28,CN,5,8587303.0,BZTB8,295.0,26.0,1,False,False
10519,Haixin 29,CN,5,9948920.0,BZV4E,364.0,42.0,1,False,False
10520,Pilar Torre,ES,5,9154361.0,EAIQ,177.0,32.5,1,False,False
10528,Mercedes Emilia,,5,9840520.0,V5JI,295.0,29.0,1,False,False
10531,Omake Ativali,,5,9329186.0,V5TR,327.0,32.0,1,False,False
10534,Leandra,,5,2406571.0,V5LE,99.0,19.9,4,False,False
10535,Lunan Bay,,5,7030614.0,V5NE,215.0,27.73,1,False,False
10551,Spencer Bay,,5,8131300.0,V5SZ,318.0,36.0,1,False,False
10552,Oupa Jan,,5,2761749.0,V5OJ,117.0,19.0,1,False,False
10555,King Kauluma,,5,,V5CV,1.0,45.0,1,False,False
10577,Bluefin (NA),,5,8529521.0,V5MK,93.0,28.0,1,False,False
10647,Asacha,RU,5,9219549.0,UBDM,599.0,56.0,1,False,False
10648,Seawind,RU,5,7901942.0,UADJ,911.0,50.63,1,False,False
10649,Uzon,RU,5,8747276.0,UBTO9,673.0,59.2,1,False,False
10650,Alaid,RU,5,8747288.0,UAWJ,598.0,56.0,1,False,False
10651,Khangar,RU,5,8747290.0,UBTO8,673.0,59.2,1,False,False
10652,Opala,RU,5,9219537.0,UBIG,599.0,56.0,1,False,False
10658,Eugene's vessel,DJ,5,,4234e3q,,,5,False,False
10687,Winning No. 6,FJ,5,8748945.0,3DZK,193.0,26.0,1,False,False
10688,Rising No. 6,FJ,5,8748880.0,3DZL,193.0,36.0,3,False,False
10689,Rising No. 8,FJ,5,8748892.0,3DWG,198.0,41.0,1,False,False
10690,Rising No. 9,FJ,5,8748907.0,3DWH,198.0,36.0,3,False,False
10691,Sunshine No. 16,FJ,5,8748919.0,3DZF,191.0,28.0,1,False,False
10692,Rituna No. 2,FJ,5,8748921.0,3DZI,193.0,40.0,4,False,False
10693,Sunshine No. 6,FJ,5,8748933.0,3DZB,191.0,36.6,3,False,False
10694,Sunshine No. 18,FJ,5,8748971.0,3DUL,193.0,36.0,1,False,False
10695,Sunshine No. 86,FJ,5,8748983.0,3DUF,193.0,38.0,3,False,False
10696,Sunshine No. 88,FJ,5,8748995.0,3DUG,193.0,38.0,1,False,False
10697,Sunshine No. 89,FJ,5,8749016.0,3DUK,193.0,38.0,3,False,False
10698,Sunshine No. 8,FJ,5,8749937.0,3DZJ,193.0,36.0,4,False,False
10699,Hsinlong No. 1,FJ,5,9627241.0,3DWI,193.0,36.0,1,False,False
10700,Hsinlong No. 6,FJ,5,9627265.0,3DUC,198.0,39.6,3,False,False
10712,Lynette,,5,7303114.0,V5CK,277.0,30.0,1,False,False
10713,Zeearend,,5,7909748.0,V5ZD,236.0,39.0,1,False,False
10716,Elanga Bay,,5,8684682.0,V5EB,254.0,24.0,1,False,False
10717,Penduka Bay,,5,8684656.0,V5PB,133.0,21.0,1,False,False
10718,Meka Bay,,5,9842401.0,V5LQ,318.0,26.0,1,False,False
10804,Ulysse 2,FR,5,8589088.0,FMMU,149.0,22.35,1,False,False
10806,Guang Yuan Yu 332 (Deleted),CN,5,1016630.0,BZXH6,323.0,37.41,3,False,False
10807,Guang Shun No. 6,CN,5,8621032.0,BZWY44,432.0,40.26,4,False,False
10808,Guang Yuan Yu 331,CN,5,1016616.0,BZXH5,323.0,37.41,1,False,False
10809,Guang Yuan Yu 332,CN,5,1016630.0,BZXH6,323.0,37.41,1,False,False
10810,Guang Yuan Yu 333,CN,5,1016642.0,BZWZ32,323.0,37.41,1,False,False
10811,Guang Yuan Yu 335,CN,5,1016678.0,BZWY45,323.0,37.41,1,False,False
10812,Guang Yuan Yu 338,CN,5,9742352.0,BZWY47,277.0,36.34,1,False,False
10813,Guang Yuan Yu 336,CN,5,9875745.0,BZXF8,282.0,36.24,1,False,False
10827,Mar De Flores,FR,5,8731019.0,FIFK,315.0,31.0,1,False,False
10828,Damafran,FR,5,8873829.0,FHBB,102.0,23.95,1,False,False
10829,Ibardin,FR,5,8918576.0,FVQO,389.0,34.96,1,False,False
10830,Croix Morand,FR,5,8504129.0,FHIN,377.0,34.96,1,False,False
10831,Brisas Pixuetinas,ES,5,9216016.0,EAYT,235.0,25.0,1,False,False
10832,Xuan Moncho,ES,5,9324021.0,ECIZ,309.0,32.0,1,False,False
10833,Punta Candieira,ES,5,9362683.0,ECKN,292.0,32.0,1,False,False
10834,O Xan,ES,5,8614429.0,EHJE,122.0,32.0,1,False,False
10835,Eixil,ES,5,9362695.0,ECKO,292.0,32.0,1,False,False
10836,Insua De Area,ES,5,9368388.0,ECKB,378.0,36.5,3,False,False
10840,Jesus De Galiana,ES,5,9160633.0,EAHP,232.0,29.0,1,False,False
10842,Rabelais,FR,5,8902101.0,FHQI,226.0,32.8,1,False,False
10843,Adviento Uno,ES,5,9368431.0,ECJN,294.0,32.0,1,False,False
10844,Herbadi Dos,ES,5,9154476.0,EAVB,366.0,37.2,1,False,False
10877,Anxuela,ES,5,9099559.0,ECFO,281.0,30.0,1,False,False
10880,Galiana Primero,ES,5,8950110.0,EATN,240.0,30.0,1,False,False
10886,Cap No,FR,5,,FPUJ,1.0,16.0,1,False,False
10899,Fille Du Suet,FR,5,9037812.0,FGSG,155.0,22.4,1,False,False
10901,Miren,FR,5,8229353.0,FHZV,139.0,20.0,1,False,False
10917,La Lambada,FR,5,8560331.0,FHMH,54.0,16.0,4,False,False
10924,Mariscador,ES,5,9005845.0,EGYT,259.0,33.5,1,False,False
10926,Eguzki Lore,ES,5,9319820.0,ECGF,387.0,37.0,1,False,False
10929,Nuevo Madre Rosaura,ES,5,8735297.0,EA2525,186.0,24.7,1,False,False
10931,Matalenas Segundo,ES,5,8731904.0,EANO,225.0,29.0,1,False,False
10933,Carminchin,FR,5,9840908.0,FJVX,250.0,20.0,1,False,False
10935,Segmon,ES,5,8739762.0,EA3299,120.0,22.0,1,False,False
10936,Hermanos Busto,ES,5,9148788.0,EAMA,220.0,29.35,1,False,False
10951,Nuevo Ebenezer,ES,5,7053214.0,EFKE,238.0,28.15,1,False,False
10952,Oceane III,FR,5,,FGBL,1.0,19.0,1,False,False
10959,Enfant Des Flos,FR,5,5104265.0,FGLQ,1.0,24.0,1,False,False
10963,Sherpa,FR,5,,FKKW,1.0,15.0,1,False,False
10964,Le Solitaire II,FR,5,8571380.0,FLBE,125.0,18.0,1,False,False
10967,Si,FR,5,9034365.0,FGYP,112.0,22.05,1,False,False
10973,Albator II,FR,5,8676738.0,FHVE,167.0,25.0,1,False,False
10978,Flor Do Pico,PT,5,8880597.0,CUSX,166.0,29.25,1,False,False
10980,Ponta Calhau,PT,5,8687359.0,CULX5,118.0,32.0,1,False,False
10982,Alberto Miguel,PT,5,8743787.0,CUMK8,167.0,24.79,1,False,False
10996,El Marina,ES,5,,EB7752,1.0,14.0,3,False,False
10997,Maransa,ES,5,9206267.0,EA3571,128.0,23.5,1,False,False
10999,Tanit 1,ID,5,,PQLN,1.0,25.0,3,False,False
11001,Sajabi,ES,5,8739566.0,EAWP,149.0,25.0,1,False,False
11007,Eca De Queiros,PT,5,,CUEQ5,1.0,20.0,1,False,False
11008,Ev Baia Rojo,FR,5,,FIOK,1.0,20.0,4,False,False
11014,CHAMYUAMYU11,CN,5,,0000,1.0,46.0,3,False,False
11015,DAK1365,CN,5,,0000,1.0,48.0,3,False,False
11018,Yi Feng 22,CN,5,8599904.0,0000,289.0,46.0,1,False,False
11019,Yi Feng 1,CN,5,8599875.0,412200991,287.0,32.0,3,False,False
11020,Yi Feng 21,CN,5,8599899.0,Unknown,289.0,45.0,1,False,False
11021,Nefelin,UA,5,,Unknown,1.0,33.0,3,False,False
11023,Cap Atlantique,SN,5,9083653.0,6WOU,741.0,56.87,1,False,False
11025,Gene,ES,5,8739712.0,EALZ,264.0,25.0,1,False,False
11026,Puerto De Figueras,ES,5,8984422.0,EA7599,131.0,24.7,1,False,False
11029,Fu Yuan Yu 973,CN,5,8440737.0,BVJJ7,89.0,26.0,1,False,False
11031,Fu Yuan Yu 879,CN,5,,BZYP9,1.0,37.0,4,False,False
11032,Fu Yuan Yu 99,CN,5,,Unknown,1.0,50.0,1,False,False
11033,Fu Yuan Yu 967,CN,5,8439518.0,BVJV7,299.0,42.0,3,False,False
11034,Fu Yuan Yu 6088,CN,5,8441482.0,BZVB9,1.0,35.0,1,False,False
11038,Fu Yuan Yu 8707,CN,5,8439441.0,BZUK7,231.0,26.0,1,False,False
11039,Fu Yuan Yu 8708,CN,5,8439453.0,BZUK8,231.0,23.0,4,False,False
11054,Arzak,PT,5,,CUKV7,1.0,24.0,1,False,False
11065,Stella Maris,MR,5,8880602.0,CUGS7,240.0,28.0,1,False,False
11069,CPMC 22,CN,5,9928748.0,5TLS,320.0,33.0,1,False,False
11070,CPMC 24,CN,5,9928774.0,5TGZ,320.0,33.0,1,False,False
11071,Hu Yu 1719,CN,5,9928798.0,BZW6Y,320.0,33.0,1,False,False
11072,CPMC 23,CN,5,9928762.0,5TLT,320.0,33.0,1,False,False
11073,Al Asmac 13,MR,5,,5TAAX,1.0,38.0,1,False,False
11083,Noruego,ES,5,8649486.0,EAFE,198.0,28.0,4,False,False
11084,Isami,ES,5,9338395.0,ECIU,236.0,29.0,1,False,False
11085,Segundo Ribel,ES,5,8716394.0,EDQD,204.0,28.6,1,False,False
11086,Ribel Tercero,ES,5,9010321.0,EA2374,202.0,28.3,1,False,False
11087,Siempre Perla,ES,5,9266736.0,EBZI,200.0,28.0,1,False,False
11088,Punta Do Xuncos,ES,5,9252125.0,EBSZ,236.0,28.0,1,False,False
11318,Siempre Antares,ES,5,8731875.0,EBYX,335.0,33.0,1,False,False
11319,Arrigorri,ES,5,8731045.0,EBZL,329.0,32.6,1,False,False
11320,Ecce Homo,ES,5,9338412.0,ECJQ,378.0,36.5,1,False,False
11321,San Roman,ES,5,2856829.0,EA3265,77.0,18.0,1,False,False
11322,Bedia,ES,5,2811829.0,EA3518,77.0,18.0,1,False,False
11323,Fresan,ES,5,2826214.0,EA3349,87.0,21.0,1,False,False
11325,Nuevo Richard,ES,5,2847608.0,EA4719,70.0,17.0,1,False,False
11326,Pinto Montero Tres,ES,5,9476446.0,ECMM,331.0,35.0,1,False,False
11328,Brisas De Alba,ES,5,8552061.0,EA8601,36.0,19.0,1,False,False
11329,Brual,ES,5,2813841.0,EA2465,87.0,18.0,1,False,False
11334,Itoitz,ES,5,8799803.0,EA6471,124.0,24.0,4,False,False
11335,Abra De Muxia,ES,5,2822995.0,EA5692,69.0,19.0,1,False,False
11336,Nuevo Nautilus,ES,5,8577891.0,EA5016,32.0,17.0,1,False,False
11337,Carminchin,ES,5,8532126.0,EA3047,57.0,16.0,1,False,False
11338,Gure Itxas Begi,ES,5,8542640.0,EA2757,63.0,21.0,1,False,False
11339,Koroko,ES,5,8542638.0,EA6060,63.0,21.0,1,False,False
11341,Mar Portugues,PT,5,8602610.0,CUHB9,225.0,29.0,1,False,False
